NAME                                               VERSION                                                  TYPE                            
rmp                                                0.8.15                                                   rust-crate    (+1 duplicate)    
rmp-serde                                          1.3.1                                                    rust-crate    (+1 duplicate)    
rolldown                                           1.1.3                                                    npm                             
rq                                                 2.6.1                                                    python                          
rsa                                                0.9.10                                                   rust-crate    (+1 duplicate)    
rsa                                                4.9.1                                                    python                          
rtlcss                                             4.1.1                                                    npm                             
run-parallel                                       1.2.0                                                    npm                             
rust-ini                                           0.21.3                                                   rust-crate    (+1 duplicate)    
rustc-hash                                         2.1.2                                                    rust-crate    (+1 duplicate)    
rusticata-macros                                   4.1.0                                                    rust-crate    (+1 duplicate)    
rustix                                             0.38.44                                                  rust-crate    (+1 duplicate)    
rustix                                             1.1.4                                                    rust-crate    (+1 duplicate)    
rustls                                             0.23.41                                                  rust-crate    (+1 duplicate)    
rustls-native-certs                                0.8.4                                                    rust-crate    (+1 duplicate)    
rustls-pki-types                                   1.14.1                                                   rust-crate    (+1 duplicate)    
rustls-platform-verifier                           0.7.0                                                    rust-crate    (+1 duplicate)    
rustls-webpki                                      0.103.13                                                 rust-crate    (+1 duplicate)    
ryu                                                1.0.23                                                   rust-crate    (+1 duplicate)    
safe-expr-eval                                     1.0.4                                                    npm                             
safer-buffer                                       2.1.2                                                    npm           (+1 duplicate)    
salsa20                                            0.10.2                                                   rust-crate    (+1 duplicate)    
same-file                                          1.0.6                                                    rust-crate    (+1 duplicate)    
sass                                               1.69.5                                                   npm                             
sax                                                1.2.4                                                    npm                             
sax                                                1.3.0                                                    npm                             
scheduler                                          0.27.0                                                   npm                             
schemars                                           1.2.1                                                    rust-crate    (+1 duplicate)    
scopeguard                                         1.2.0                                                    rust-crate    (+1 duplicate)    
scroll                                             0.13.0                                                   rust-crate    (+1 duplicate)    
scrypt                                             0.11.0                                                   rust-crate    (+1 duplicate)    
seahash                                            4.1.0                                                    rust-crate    (+1 duplicate)    
secrecy                                            0.10.3                                                   rust-crate    (+1 duplicate)    
secret-service                                     5.1.0                                                    rust-crate    (+1 duplicate)    
sed                                                4.9-1+deb12u1                                            deb                             
seize                                              0.5.1                                                    rust-crate    (+1 duplicate)    
semantic-version                                   2.10.0                                                   python        (+1 duplicate)    
semver                                             1.0.27                                                   rust-crate    (+1 duplicate)    
semver                                             5.7.2                                                    npm                             
semver                                             6.3.1                                                    npm           (+1 duplicate)    
semver                                             7.7.3                                                    npm                             
semver                                             7.8.5                                                    npm                             
sensible-utils                                     0.0.17+nmu1                                              deb                             
sentry-sdk                                         1.45.1                                                   python                          
serde                                              1.0.228                                                  rust-crate    (+1 duplicate)    
serde-untagged                                     0.1.9                                                    rust-crate    (+1 duplicate)    
serde_core                                         1.0.228                                                  rust-crate    (+1 duplicate)    
serde_json                                         1.0.150                                                  rust-crate    (+1 duplicate)    
serde_repr                                         0.1.20                                                   rust-crate    (+1 duplicate)    
serde_spanned                                      1.1.1                                                    rust-crate    (+1 duplicate)    
serde_urlencoded                                   0.7.1                                                    rust-crate    (+1 duplicate)    
set-function-length                                1.1.1                                                    npm                             
set-function-name                                  2.0.1                                                    npm                             
set-getter                                         0.1.1                                                    npm                             
setuptools                                         81.0.0                                                   python                          
sha1                                               0.10.6                                                   rust-crate    (+1 duplicate)    
sha2                                               0.10.9                                                   rust-crate    (+1 duplicate)    
sharded-slab                                       0.1.7                                                    rust-crate    (+1 duplicate)    
shebang-command                                    2.0.0                                                    npm           (+1 duplicate)    
shebang-regex                                      3.0.0                                                    npm           (+1 duplicate)    
shell-escape                                       0.1.5                                                    rust-crate    (+1 duplicate)    
shellexpand                                        3.1.2                                                    rust-crate    (+1 duplicate)    
showdown                                           2.1.0                                                    npm                             
signal-exit                                        4.1.0                                                    npm                             
signal-hook-registry                               1.4.8                                                    rust-crate    (+1 duplicate)    
signature                                          2.2.0                                                    rust-crate    (+1 duplicate)    
sigstore                                           4.0.0                                                    npm                             
simd-adler32                                       0.3.8                                                    rust-crate    (+1 duplicate)    
simdutf8                                           0.1.5                                                    rust-crate    (+1 duplicate)    
similar                                            2.7.0                                                    rust-crate    (+1 duplicate)    
similar                                            3.1.1                                                    rust-crate    (+1 duplicate)    
simple_asn1                                        0.6.4                                                    rust-crate    (+1 duplicate)    
six                                                1.17.0                                                   python        (+1 duplicate)    
slab                                               0.4.12                                                   rust-crate    (+1 duplicate)    
smallvec                                           1.15.2                                                   rust-crate    (+1 duplicate)    
smart-buffer                                       4.2.0                                                    npm                             
smawk                                              0.3.2                                                    rust-crate    (+1 duplicate)    
smmap                                              5.0.3                                                    python        (+1 duplicate)    
socket.io                                          4.7.2                                                    npm                             
socket.io-adapter                                  2.5.2                                                    npm                             
socket.io-client                                   4.4.0                                                    npm           (+3 duplicates)   
socket.io-client                                   4.7.1                                                    npm                             
socket.io-client                                   4.7.2                                                    npm                             
socket.io-parser                                   4.2.4                                                    npm                             
socket.io-parser                                   4.2.5                                                    npm                             
socket2                                            0.6.3                                                    rust-crate    (+1 duplicate)    
socks                                              2.8.7                                                    npm                             
socks-proxy-agent                                  8.0.5                                                    npm                             
sonner                                             2.0.7                                                    npm                             
sortablejs                                         1.14.0                                                   npm                             
sortablejs                                         1.15.0                                                   npm                             
soupsieve                                          2.8.4                                                    python                          
source-map                                         0.5.7                                                    npm                             
source-map                                         0.6.1                                                    npm           (+1 duplicate)    
source-map                                         0.7.4                                                    npm           (+1 duplicate)    
source-map-js                                      1.0.2                                                    npm                             
source-map-js                                      1.2.1                                                    npm                             
source-map-resolve                                 0.5.3                                                    npm                             
source-map-url                                     0.4.1                                                    npm                             
space-separated-tokens                             2.0.2                                                    npm                             
spdx                                               0.13.4                                                   rust-crate    (+1 duplicate)    
spdx-correct                                       3.2.0                                                    npm                             
spdx-exceptions                                    2.5.0                                                    npm                             
spdx-expression-parse                              3.0.1                                                    npm           (+1 duplicate)    
spdx-expression-parse                              4.0.0                                                    npm                             
spdx-license-ids                                   3.0.22                                                   npm                             
spin                                               0.9.8                                                    rust-crate    (+1 duplicate)    
spki                                               0.7.3                                                    rust-crate    (+1 duplicate)    
sql-metadata                                       2.19.0                                                   python                          
sqlparse                                           0.5.5                                                    python                          
ssri                                               12.0.0                                                   npm                             
stable                                             0.1.8                                                    npm                             
stable_deref_trait                                 1.2.1                                                    rust-crate    (+1 duplicate)    
stack-data                                         0.6.3                                                    python                          
stdlib                                             go1.19.8                                                 go-module                       
string-hash                                        1.1.3                                                    npm                             
string-width                                       4.2.3                                                    npm           (+2 duplicates)   
string-width                                       5.1.2                                                    npm           (+1 duplicate)    
stringify-entities                                 4.0.4                                                    npm                             
strip-ansi                                         3.0.1                                                    npm                             
strip-ansi                                         6.0.1                                                    npm           (+2 duplicates)   
strip-ansi                                         7.1.2                                                    npm           (+1 duplicate)    
strip-ansi-escapes                                 0.2.1                                                    rust-crate    (+1 duplicate)    
strip-json-comments                                3.1.1                                                    npm           (+1 duplicate)    
strsim                                             0.11.1                                                   rust-crate    (+1 duplicate)    
strum                                              0.28.0                                                   rust-crate    (+1 duplicate)    
style-to-js                                        1.1.21                                                   npm                             
style-to-object                                    1.0.14                                                   npm                             
stylehacks                                         5.1.1                                                    npm                             
stylus                                             0.54.8                                                   npm                             
stylus                                             0.62.0                                                   npm                             
subtle                                             2.6.1                                                    rust-crate    (+1 duplicate)    
supports-color                                     10.2.2                                                   npm                             
supports-color                                     2.0.0                                                    npm                             
supports-color                                     3.0.2                                                    rust-crate    (+1 duplicate)    
supports-color                                     3.2.3                                                    npm                             
supports-color                                     5.5.0                                                    npm                             
supports-color                                     7.2.0                                                    npm                             
supports-hyperlinks                                3.2.0                                                    rust-crate    (+1 duplicate)    
supports-preserve-symlinks-flag                    1.0.0                                                    npm                             
supports-unicode                                   3.0.0                                                    rust-crate    (+1 duplicate)    
svgo                                               2.8.0                                                    npm                             
swr                                                2.4.2                                                    npm                             
syn                                                2.0.118                                                  rust-crate    (+1 duplicate)    
sync_wrapper                                       1.0.2                                                    rust-crate    (+1 duplicate)    
synstructure                                       0.13.2                                                   rust-crate    (+1 duplicate)    
sysvinit-utils                                     3.06-4                                                   deb                             
tailwind-merge                                     3.6.0                                                    npm                             
tailwindcss                                        4.3.2                                                    npm                             
tapable                                            2.3.3                                                    npm                             
tar                                                1.34+dfsg-1.2+deb12u1                                    deb                             
target-lexicon                                     0.13.5                                                   rust-crate    (+1 duplicate)    
temp-env                                           0.3.6                                                    rust-crate    (+1 duplicate)    
tempfile                                           3.27.0                                                   rust-crate    (+1 duplicate)    
tenacity                                           9.1.4                                                    python                          
terminal_size                                      0.4.4                                                    rust-crate    (+1 duplicate)    
terminaltables                                     3.1.10                                                   python                          
termtree                                           0.5.1                                                    rust-crate    (+1 duplicate)    
test-npmlink                                       0.0.1                                                    npm                             
test-utils                                         0.1.0                                                    npm                             
text-table                                         0.2.0                                                    npm                             
textwrap                                           0.16.2                                                   rust-crate    (+1 duplicate)    
thiserror                                          2.0.18                                                   rust-crate    (+1 duplicate)    
thread_local                                       1.1.9                                                    rust-crate    (+1 duplicate)    
tikv-jemalloc-sys                                  0.6.1+5.3.0-1-ge13ca993e8ccb9ba9847cc330696e02839f328f7  rust-crate    (+1 duplicate)    
tikv-jemallocator                                  0.6.1                                                    rust-crate    (+1 duplicate)    
time                                               0.3.47                                                   rust-crate    (+1 duplicate)    
time-core                                          0.1.8                                                    rust-crate    (+1 duplicate)    
tiny-relative-date                                 2.0.2                                                    npm                             
tinycss2                                           1.5.1                                                    python                          
tinyglobby                                         0.2.15                                                   npm                             
tinyglobby                                         0.2.17                                                   npm                             
tinyhtml5                                          2.1.0                                                    python                          
tinystr                                            0.8.2                                                    rust-crate    (+1 duplicate)    
tinyvec                                            1.11.0                                                   rust-crate    (+1 duplicate)    
tinyvec_macros                                     0.1.1                                                    rust-crate    (+1 duplicate)    
tmp                                                0.2.4                                                    npm                             
to-fast-properties                                 2.0.0                                                    npm                             
to-object-path                                     0.3.0                                                    npm                             
to-regex-range                                     5.0.1                                                    npm                             
token-stream                                       1.0.0                                                    npm                             
tokio                                              1.52.3                                                   rust-crate    (+1 duplicate)    
tokio-rustls                                       0.26.4                                                   rust-crate    (+1 duplicate)    
tokio-stream                                       0.1.18                                                   rust-crate    (+1 duplicate)    
tokio-util                                         0.7.18                                                   rust-crate    (+1 duplicate)    
toml                                               1.1.2+spec-1.1.0                                         rust-crate    (+1 duplicate)    
toml_datetime                                      1.1.1+spec-1.1.0                                         rust-crate    (+1 duplicate)    
toml_edit                                          0.25.12+spec-1.1.0                                       rust-crate    (+1 duplicate)    
toml_parser                                        1.1.2+spec-1.1.0                                         rust-crate    (+1 duplicate)    
toml_writer                                        1.1.1+spec-1.1.0                                         rust-crate    (+1 duplicate)    
tomli                                              1.2.3                                                    python                          
tomli                                              2.4.0                                                    python                          
touch                                              3.1.0                                                    npm                             
tower                                              0.5.3                                                    rust-crate    (+1 duplicate)    
tower-http                                         0.6.8                                                    rust-crate    (+1 duplicate)    
tower-layer                                        0.3.3                                                    rust-crate    (+1 duplicate)    
tower-service                                      0.3.3                                                    rust-crate    (+1 duplicate)    
traceback-with-variables                           2.2.1                                                    python                          
tracing                                            0.1.44                                                   rust-crate    (+1 duplicate)    
tracing-attributes                                 0.1.31                                                   rust-crate    (+1 duplicate)    
tracing-core                                       0.1.36                                                   rust-crate    (+1 duplicate)    
tracing-log                                        0.2.0                                                    rust-crate    (+1 duplicate)    
tracing-subscriber                                 0.3.23                                                   rust-crate    (+1 duplicate)    
tracing-tree                                       0.4.1                                                    rust-crate    (+1 duplicate)    
traitlets                                          5.15.1                                                   python                          
treeverse                                          3.0.0                                                    npm                             
trim-lines                                         3.0.1                                                    npm                             
trough                                             2.2.0                                                    npm                             
try-lock                                           0.2.5                                                    rust-crate    (+1 duplicate)    
ts-api-utils                                       2.5.0                                                    npm                             
tslib                                              1.14.1                                                   npm                             
tslib                                              2.6.2                                                    npm                             
tslib                                              2.8.1                                                    npm                             
tuf-js                                             4.0.0                                                    npm                             
tw-animate-css                                     1.4.0                                                    npm                             
twilio                                             8.5.0                                                    python                          
type-check                                         0.4.0                                                    npm                             
typeid                                             1.0.3                                                    rust-crate    (+1 duplicate)    
typenum                                            1.19.0                                                   rust-crate    (+1 duplicate)    
typescript                                         4.9.5                                                    npm                             
typescript                                         5.9.3                                                    npm                             
typescript-eslint                                  8.62.1                                                   npm                             
typing-extensions                                  4.16.0                                                   python                          
typing-inspect                                     0.9.0                                                    python                          
typing-inspection                                  0.4.2                                                    python                          
tzdata                                             2026b-0+deb12u1                                          deb                             
ucd-trie                                           0.1.7                                                    rust-crate    (+1 duplicate)    
undici-types                                       5.26.5                                                   npm                             
undici-types                                       6.21.0                                                   npm                             
undici-types                                       7.24.6                                                   npm                             
unicase                                            2.9.0                                                    rust-crate    (+1 duplicate)    
unicode-ident                                      1.0.24                                                   rust-crate    (+1 duplicate)    
unicode-linebreak                                  0.1.5                                                    rust-crate    (+1 duplicate)    
unicode-width                                      0.1.14                                                   rust-crate    (+1 duplicate)    
unicode-width                                      0.2.2                                                    rust-crate    (+1 duplicate)    
unidecode                                          1.4.0                                                    python                          
unified                                            11.0.5                                                   npm                             
unique-filename                                    4.0.0                                                    npm                             
unique-slug                                        5.0.0                                                    npm                             
unist-util-is                                      6.0.1                                                    npm                             
unist-util-position                                5.0.0                                                    npm                             
unist-util-stringify-position                      4.0.0                                                    npm                             
unist-util-visit                                   5.1.0                                                    npm                             
unist-util-visit-parents                           6.0.2                                                    npm                             
unit-prefix                                        0.5.2                                                    rust-crate    (+1 duplicate)    
universalify                                       2.0.1                                                    npm                             
unscanny                                           0.1.0                                                    rust-crate    (+1 duplicate)    
untrusted                                          0.7.1                                                    rust-crate    (+1 duplicate)    
untrusted                                          0.9.0                                                    rust-crate    (+1 duplicate)    
update-browserslist-db                             1.0.13                                                   npm                             
update-browserslist-db                             1.2.3                                                    npm                             
uri-js                                             4.4.1                                                    npm                             
uritemplate                                        4.2.0                                                    python                          
urix                                               0.1.0                                                    npm                             
url                                                2.5.8                                                    rust-crate    (+1 duplicate)    
url-polyfill                                       1.1.12                                                   npm                             
urllib3                                            2.7.0                                                    python        (+1 duplicate)    
use-callback-ref                                   1.3.3                                                    npm                             
use-sidecar                                        1.1.3                                                    npm                             
use-sync-external-store                            1.6.0                                                    npm                             
usehooks-ts                                        3.1.1                                                    npm                             
usr-is-merged                                      37~deb12u1                                               deb                             
utf-8-validate                                     6.0.3                                                    npm                             
utf8-width                                         0.1.8                                                    rust-crate    (+1 duplicate)    
utf8_iter                                          1.0.4                                                    rust-crate    (+1 duplicate)    
utf8parse                                          0.2.2                                                    rust-crate    (+1 duplicate)    
util-deprecate                                     1.0.2                                                    npm           (+1 duplicate)    
util-linux                                         2.38.1-5+deb12u3                                         deb                             
util-linux-extra                                   2.38.1-5+deb12u3                                         deb                             
uuid                                               1.23.4                                                   rust-crate    (+1 duplicate)    
uv                                                 0.11.28                                                  python                          
uv                                                 0.11.28                                                  rust-crate    (+1 duplicate)    
uv-audit                                           0.0.61                                                   rust-crate    (+1 duplicate)    
uv-auth                                            0.0.61                                                   rust-crate    (+1 duplicate)    
uv-bin-install                                     0.0.61                                                   rust-crate    (+1 duplicate)    
uv-build-backend                                   0.0.61                                                   rust-crate    (+1 duplicate)    
uv-build-frontend                                  0.0.61                                                   rust-crate    (+1 duplicate)    
uv-cache                                           0.0.61                                                   rust-crate    (+1 duplicate)    
uv-cache-info                                      0.0.61                                                   rust-crate    (+1 duplicate)    
uv-cache-key                                       0.0.61                                                   rust-crate    (+1 duplicate)    
uv-cli                                             0.0.61                                                   rust-crate    (+1 duplicate)    
uv-client                                          0.0.61                                                   rust-crate    (+1 duplicate)    
uv-configuration                                   0.0.61                                                   rust-crate    (+1 duplicate)    
uv-console                                         0.0.61                                                   rust-crate    (+1 duplicate)    
uv-dirs                                            0.0.61                                                   rust-crate    (+1 duplicate)    
uv-dispatch                                        0.0.61                                                   rust-crate    (+1 duplicate)    
uv-distribution                                    0.0.61                                                   rust-crate    (+1 duplicate)    
uv-distribution-filename                           0.0.61                                                   rust-crate    (+1 duplicate)    
uv-distribution-types                              0.0.61                                                   rust-crate    (+1 duplicate)    
uv-errors                                          0.0.61                                                   rust-crate    (+1 duplicate)    
uv-extract                                         0.0.61                                                   rust-crate    (+1 duplicate)    
uv-fastid                                          0.0.61                                                   rust-crate    (+1 duplicate)    
uv-flags                                           0.0.61                                                   rust-crate    (+1 duplicate)    
uv-fs                                              0.0.61                                                   rust-crate    (+1 duplicate)    
uv-git                                             0.0.61                                                   rust-crate    (+1 duplicate)    
uv-git-types                                       0.0.61                                                   rust-crate    (+1 duplicate)    
uv-globfilter                                      0.0.61                                                   rust-crate    (+1 duplicate)    
uv-install-wheel                                   0.0.61                                                   rust-crate    (+1 duplicate)    
uv-installer                                       0.0.61                                                   rust-crate    (+1 duplicate)    
uv-keyring                                         0.0.61                                                   rust-crate    (+1 duplicate)    
uv-logging                                         0.0.61                                                   rust-crate    (+1 duplicate)    
uv-metadata                                        0.0.61                                                   rust-crate    (+1 duplicate)    
uv-netrc                                           0.0.61                                                   rust-crate    (+1 duplicate)    
uv-normalize                                       0.0.61                                                   rust-crate    (+1 duplicate)    
uv-once-map                                        0.0.61                                                   rust-crate    (+1 duplicate)    
uv-options-metadata                                0.0.61                                                   rust-crate    (+1 duplicate)    
uv-pep440                                          0.0.61                                                   rust-crate    (+1 duplicate)    
uv-pep508                                          0.0.61                                                   rust-crate    (+1 duplicate)    
uv-performance-memory-allocator                    0.0.61                                                   rust-crate    (+1 duplicate)    
uv-platform                                        0.0.61                                                   rust-crate    (+1 duplicate)    
uv-platform-tags                                   0.0.61                                                   rust-crate    (+1 duplicate)    
uv-preview                                         0.0.61                                                   rust-crate    (+1 duplicate)    
uv-publish                                         0.0.61                                                   rust-crate    (+1 duplicate)    
uv-pypi-types                                      0.0.61                                                   rust-crate    (+1 duplicate)    
uv-python                                          0.0.61                                                   rust-crate    (+1 duplicate)    
uv-redacted                                        0.0.61                                                   rust-crate    (+1 duplicate)    
uv-requirements                                    0.0.61                                                   rust-crate    (+1 duplicate)    
uv-requirements-txt                                0.0.61                                                   rust-crate    (+1 duplicate)    
uv-resolver                                        0.0.61                                                   rust-crate    (+1 duplicate)    
uv-scripts                                         0.0.61                                                   rust-crate    (+1 duplicate)    
